alibaba	经营范围：产销：服装、服饰配件、纺织品、箱包、袋、帽、文具、电子产品、五金制品、塑胶制品、运动用品；销售：印刷制品、包装制品、工艺礼品；货物进出口、技术进出口。(依法须经.. ［已认证］	注册地址：中国广东东莞茶山镇增埗村卢屋工业区                                    查看地图	东莞 童装	https://pannuofuzhuang.1688.com/page/creditdetail.htm	注册资本：人民币500万元 ［已认证］	东莞盼诺实业源头厂家	13729914512	pannuofuzhuang	2018-03-26	联系人：简丽珍	成立时间：2015年08月21日 ［已认证］
alibaba	经营范围：一般经营项目:服装服饰批发零售 ［已认证］	注册地址：中国广东深圳宝安区西乡街道航城大道72号1楼                                    查看地图	东莞 童装	https://ip0702.1688.com/page/creditdetail.htm	注册资本：无需验资 ［已认证］	深圳市宝安区西乡鑫淼杰服装贸易商行	17606687659	ip0702	2018-03-26	联系人：叶杰	成立时间：2014年03月28日 ［已认证］
alibaba	经营范围：生产、销售：服装、鞋帽、针纺织品、箱包；销售：纺织品材料、服装材料、日用品；服装加工、设计；企业营销策划；企业形象设计；企业管理咨询服务。(依法须经批准的项目，.. ［已认证］	注册地址：中国广东东莞大朗镇佛新社区银源一街36号                                    查看地图	东莞 童装	https://hedaier.1688.com/page/creditdetail.htm	注册资本：人民币200万元 ［已认证］	合黛儿官方旗舰店	18188831372	hedaier	2018-03-26	联系人：	成立时间：2017年04月12日 ［已认证］
alibaba	经营范围：一般经营项目：服装销售。许可经营项目：服装生产加工。 ［已认证］	注册地址：中国广东深圳龙华区龙华街道华达路77号和平工业园A202                                    查看地图	东莞 童装	https://shop634g679ee7967.1688.com/page/creditdetail.htm	注册资本：无需验资 ［已认证］	深圳市龙华区可衣凡服装厂	固话：131 - 43281654	shop634g679ee7967	2018-03-26	联系人：郑智桃	成立时间：2017年06月07日 ［已认证］
alibaba	经营范围：生产和销售毛织、服装（含洗水工序）。 ［已认证］	注册地址：中国广东东莞常平镇岗梓村大埔工业区                                    查看地图	东莞 童装	https://yihuitongzhuang.1688.com/page/creditdetail.htm	注册资本：港币1,122万元 ［已认证］	东莞常平岗梓兴业针织服装有限公司	18122989198	yihuitongzhuang	2018-03-26	联系人：郑优世	成立时间：2008年12月11日 ［已认证］
alibaba	经营范围：批发：服装。 ［已认证］	注册地址：中国广东东莞石龙镇西湖村西湖三路北38号西湖服装批发市场66号                                    查看地图	东莞 童装	https://shop62433448ee266.1688.com/page/creditdetail.htm	注册资本：无需验资 ［已认证］	东莞市石龙艾吉拉童装商行	固话：0752 - 6905303	shop62433448ee266	2018-03-26	联系人：龚振平	成立时间：2017年02月13日 ［已认证］
alibaba	经营范围：零售：服装。 ［已认证］	注册地址：中国广东东莞虎门镇解放路64号B座5楼C                                    查看地图	东莞 童装	https://dgyytz.1688.com/page/creditdetail.htm	注册资本：无需验资 ［已认证］	东莞市虎门加全服装店	15015116008	dgyytz	2018-03-26	联系人：蔡加全	成立时间：2012年04月13日 ［已认证］
alibaba	经营范围：生产、加工、销售：服饰、服装。 ［已认证］	注册地址：中国广东东莞虎门镇北栅西坊区西兴六街五号四楼                                    查看地图	东莞 童装	https://yonghao168.1688.com/page/creditdetail.htm	注册资本：人民币50万元 ［已认证］	咏豪三宝官方旗舰店	18617259955	yonghao168	2018-03-26	联系人：刘咏	成立时间：2014年11月28日 ［已认证］
alibaba	经营范围：销售、网上销售:服装、鞋、帽、玩具、日用品、布料、皮革、箱包。(依法须经批准的项目，经相关部门批准后方可开展经营活动)〓 ［已认证］	注册地址：中国广东东莞东城区樟村沙井头1巷16号605室                                    查看地图	东莞 童装	https://shop1448962611433.1688.com/page/creditdetail.htm	注册资本：人民币100万元 ［已认证］	东莞哈兔童装有限公司	15820889963	shop1448962611433	2018-03-26	联系人：谢金辉	成立时间：2015年11月05日 ［已认证］
alibaba	经营范围：批发、零售：服装。 (依法须经批准的项目，经相关部门批准后方可开展经营活动)〓 ［已认证］	注册地址：中国广东东莞大岭山镇中兴路163号                                    查看地图	东莞 童装	https://yeu16998.1688.com/page/creditdetail.htm	注册资本：无需验资 ［已认证］	东莞市大岭山金宝宝外贸童装批发行	15899683132	yeu16998	2018-03-26	联系人：叶建英	成立时间：2010年06月02日 ［已认证］
alibaba	经营范围：服装批发零售。；批发零售 ［已认证］	注册地址：中国广东深圳南山区蛇口街道公园南路24-1号                                    查看地图	东莞 童装	https://shop1469552281576.1688.com/page/creditdetail.htm	注册资本：无需验资 ［已认证］	深圳市南山区来利隆服装贸易商行	13554709424	shop1469552281576	2018-03-26	联系人：高方彬	成立时间：2016年07月15日 ［已认证］
alibaba	经营范围：批发、零售：童装。 ［已认证］	注册地址：中国广东东莞虎门镇沙太路81号之99号铺位                                    查看地图	东莞 童装	https://son86.1688.com/page/creditdetail.htm	注册资本：无需验资 ［已认证］	东莞市虎门郎郎维奇童装店	18002966283	son86	2018-03-26	联系人：王刚	成立时间：2012年03月15日 ［已认证］
alibaba	经营范围：加工：服装。(依法须经批准的项目，经相关部门批准后方可开展经营活动)〓 ［已认证］	注册地址：中国广东东莞中堂镇江南工业东区中心路55号二楼南面厂房                                    查看地图	东莞 童装	https://chuanchuan.1688.com/page/creditdetail.htm	注册资本：无需验资 ［已认证］	东莞市中堂川川制衣厂	17722391192	chuanchuan	2018-03-26	联系人：郑小英	成立时间：2015年11月20日 ［已认证］
alibaba	经营范围：销售：服饰、服装。 (依法须经批准的项目，经相关部门批准后方可开展经营活动)〓 ［已认证］	注册地址：中国广东东莞虎门镇银龙南路永康街南三巷二号                                    查看地图	东莞 童装	https://xubawawa.1688.com/page/creditdetail.htm	注册资本：人民币50万元 ［已认证］	xubawawa/炫芭娃娃官方旗舰店	13929497780	xubawawa	2018-03-26	联系人：陈丽丽	成立时间：2011年09月22日 ［已认证］
alibaba	经营范围：销售：服饰、童装、童鞋、袜、帽、围巾、饰品。 ［已认证］	注册地址：中国广东东莞虎门镇博美村十三巷7号                                    查看地图	东莞 童装	https://duducream.1688.com/page/creditdetail.htm	注册资本：人民币100万元 ［已认证］	Dudu cream官方旗舰店	固话：153 - 62414329	duducream	2018-03-26	联系人：林承都	成立时间：2016年02月24日 ［已认证］
alibaba	经营范围：产销：服装、服饰、鞋、帽、箱包、手袋；货物进出口、技术进出口。 ［已认证］	注册地址：中国广东东莞虎门镇北栅西坊工业区西兴6街5号2楼                                    查看地图	东莞 童装	https://shop1495094852657.1688.com/page/creditdetail.htm	注册资本：人民币100万元 ［已认证］	宇纯服装源头厂家	13711881805	shop1495094852657	2018-03-26	联系人：谢嘉欣	成立时间：2015年08月04日 ［已认证］
alibaba	经营范围：一般经营项目:服装的销售。（法律、行政法规、国务院决定禁止的项目除外，限制的项目须取得许可后方可经营） 许可经营项目:服装生产加工。 ［已认证］	注册地址：中国广东深圳福田区沙头街道金地工业区116栋一楼107A号                                    查看地图	东莞 童装	https://hantongyu.1688.com/page/creditdetail.htm	注册资本：无需验资 ［已认证］	深圳市福田区韩童语制衣厂	15817706075	hantongyu	2018-03-26	联系人：李静	成立时间：2015年10月29日 ［已认证］
alibaba	经营范围：产销：服饰、服装。 ［已认证］	注册地址：中国广东东莞虎门镇东风建设路92号二楼                                    查看地图	东莞 童装	https://shop1404924677174.1688.com/page/creditdetail.htm	注册资本：人民币100万元 ［已认证］	Ruralrat/田园鼠官方旗舰店	固话：0769 - 81285255	shop1404924677174	2018-03-26	联系人：杨彪	成立时间：2014年06月19日 ［已认证］
alibaba	经营范围：生产、销售：服装、纺织品。经营本企业自产产品及技术的出口业务；经营本企业生产所需的原辅材料、仪器仪表、机械设备、零配件及技术的进口业务（国家限定公司经营和国家禁.. ［已认证］	注册地址：中国广东东莞万江区新和社区创业工业园                                    查看地图	东莞 童装	https://dgzhonglingshiye.1688.com/page/creditdetail.htm	注册资本：人民币3,000万元 ［已认证］	Comsoft官方旗舰店	13537246560	dgzhonglingshiye	2018-03-26	联系人：庾玉清	成立时间：1999年05月14日 ［已认证］
alibaba	经营范围：生产、销售：服饰、服装、鞋、帽、袜子、饰品、箱包、皮具、办公用品。   (依法须经批准的项目，经相关部门批准后方可开展经营活动)〓 ［已认证］	注册地址：中国广东东莞虎门镇赤岗社区东北榨房新区98号1楼                                    查看地图	东莞 童装	https://weizhoufushi.1688.com/page/creditdetail.htm	注册资本：人民币100万元 ［已认证］	维洲服饰源头厂家	18128570109	weizhoufushi	2018-03-26	联系人：周伟	成立时间：2015年03月18日 ［已认证］
alibaba	经营范围：网上销售：服装。(依法须经批准的项目，经相关部门批准后方可开展经营活动)〓 ［已认证］	注册地址：中国广东东莞寮步镇向西村257号                                    查看地图	东莞 童装	https://shop1409330498681.1688.com/page/creditdetail.htm	注册资本：无需验资 ［已认证］	东莞市寮步小欣贤童装商店	13686652809	shop1409330498681	2018-03-26	联系人：钟焕通	成立时间：2014年08月18日 ［已认证］
alibaba	经营范围：许可经营项目：无 一般经营项目：加工：针织品、毛织品。 ［已认证］	注册地址：中国广东东莞大朗镇巷头社区富康北一巷17号                                    查看地图	东莞 童装	https://zhixingsweater.1688.com/page/creditdetail.htm	注册资本：无需验资 ［已认证］	东莞市大朗致兴针织厂	13549314969	zhixingsweater	2018-03-26	联系人：张智勇	成立时间：2013年05月17日 ［已认证］
alibaba	经营范围：批发、零售：服装。(依法须经批准的项目，经相关部门批准后方可开展经营活动)〓 ［已认证］	注册地址：中国广东东莞大朗镇长塘社区荔湾西路189-8号                                    查看地图	东莞 童装	https://shop1441903859178.1688.com/page/creditdetail.htm	注册资本：无需验资 ［已认证］	东莞市大朗薇雨服装店	固话：159 - 20615843	shop1441903859178	2018-03-26	联系人：卓振群	成立时间：2015年09月06日 ［已认证］
alibaba	经营范围：批发、零售：服装、服饰。 ［已认证］	注册地址：中国广东东莞万江街道大莲塘社区综合楼110号                                    查看地图	东莞 童装	https://shop1467825031859.1688.com/page/creditdetail.htm	注册资本：无需验资 ［已认证］	东莞市万江常衣阁服装经营部	15113880367	shop1467825031859	2018-03-26	联系人：冯正钦	成立时间：2016年06月22日 ［已认证］
alibaba	经营范围：一般经营项目:服装、服饰、鞋帽的批发零售 许可经营项目:服装、服饰、鞋帽的生产加工。 ［已认证］	注册地址：中国广东深圳宝安区福永街道兴围社区兴华路轻工业厂房第二栋第四层401                                    查看地图	东莞 童装	https://yyxs13542372438.1688.com/page/creditdetail.htm	注册资本：无需验资 ［已认证］	深圳市宝安区福永衣衣相识服装厂	13542372438	yyxs13542372438	2018-03-26	联系人：陈科杰	成立时间：2017年02月16日 ［已认证］
alibaba	经营范围：产销：服装、转印设备、打印耗材、办公用品、电子产品、工艺品、模具钢材、陶瓷制品、五金制品。                                (.. ［已认证］	注册地址：中国广东东莞长安镇上沙社区沙朗区荣富路22号厂房第一栋3楼                                    查看地图	东莞 童装	https://tandythrui.1688.com/page/creditdetail.htm	注册资本：人民币50万元 ［已认证］	东莞市盛容实业有限公司	13751207968	tandythrui	2018-03-26	联系人：蔡家林	成立时间：2012年12月06日 ［已认证］
alibaba	经营范围：销售：服装。 ［已认证］	注册地址：中国广东东莞大朗镇巷头社区沙头街15号左起1、2号                                    查看地图	东莞 童装	https://shop1398704197739.1688.com/page/creditdetail.htm	注册资本：无需验资 ［已认证］	东莞市大朗简美服装经营部	*	shop1398704197739	2018-03-26	联系人：崔同保	成立时间：2014年03月25日 ［已认证］
alibaba	经营范围：一般经营项目：    服装、服饰的批发零售。 许可经营项目：    服装、服饰的生产加工。 ［已认证］	注册地址：中国广东深圳龙岗区龙城街道爱联新屯东2巷5号3楼                                    查看地图	东莞 童装	https://shop1468343136495.1688.com/page/creditdetail.htm	注册资本：无需验资 ［已认证］	深圳市龙岗区菜来依服装制衣厂	13068513823	shop1468343136495	2018-03-26	联系人：张博超	成立时间：2016年07月04日 ［已认证］
alibaba	经营范围：销售、网络销售：玩具、服装、鞋帽、儿童用品、母婴用品、文具用品、体育用品、舞蹈用品、游泳用品、雨伞、雨衣、雨鞋、成人用品、皮具类产品、五金电子设备、工治具、电脑.. ［已认证］	注册地址：中国广东东莞横沥镇贝涌村南16街19号3层                                    查看地图	东莞 童装	https://dgym8888.1688.com/page/creditdetail.htm	注册资本：人民币100万元 ［已认证］	MAGIC CONCH/魔幻贝壳官方旗舰店	固话：0769 - 33366477	dgym8888	2018-03-26	联系人：王静	成立时间：2014年03月28日 ［已认证］
alibaba	经营范围：一般经营项目：   服装、服饰的批发零售。（法律、行政法规禁止的项目除外；法律、行政法规限制的项目须取得许可后方可经营）许可经营项目：   服装、服饰的生产加工.. ［已认证］	注册地址：中国广东深圳龙华新区民治街道民治第一工业区3栋1楼                                    查看地图	东莞 童装	https://yichengyi.1688.com/page/creditdetail.htm	注册资本：无需验资 ［已认证］	深圳市龙华新区壹成衣服装厂	13669899924	yichengyi	2018-03-26	联系人：陆诗丹	成立时间：2016年06月14日 ［已认证］
alibaba	经营范围：生产、加工、销售：服装、服饰、玩具、婴儿日用品。 ［已认证］	注册地址：中国广东东莞万江街道共联社区古屋邨工业区C幢厂房                                    查看地图	东莞 童装	https://shuzhanzhiyi.1688.com/page/creditdetail.htm	注册资本：人民币50万元 ［已认证］	东莞市舒展制衣源头厂家	13925572191	shuzhanzhiyi	2018-03-26	联系人：李吉香	成立时间：2013年07月12日 ［已认证］
alibaba	经营范围：服装、服饰的批发和销售。 ［已认证］	注册地址：中国广东深圳龙岗区龙岗街道龙岗墟社区兴隆街47号101                                    查看地图	东莞 童装	https://shop58416855x1797.1688.com/page/creditdetail.htm	注册资本：无需验资 ［已认证］	深圳市龙岗区唯衣蕙服装批发商行	15012703484	shop58416855x1797	2018-03-26	联系人：陆健芳	成立时间：2018年02月27日 ［已认证］
alibaba	经营范围：一般经营项目:童装的销售。 许可经营项目:童装的生产与加工。 ［已认证］	注册地址：中国广东深圳龙华新区龙华街道四工业区第3栋3层                                    查看地图	东莞 童装	https://shop1458665840437.1688.com/page/creditdetail.htm	注册资本：无需验资 ［已认证］	深圳市龙华新区雯爸童装制衣厂	18925750313	shop1458665840437	2018-03-26	联系人：胡点奎	成立时间：2016年03月17日 ［已认证］
alibaba	经营范围：销售：服饰、服装。 ［已认证］	注册地址：中国广东东莞虎门镇大莹东方国际服装商贸城4楼F417铺位                                    查看地图	东莞 童装	https://gewaifs.1688.com/page/creditdetail.htm	注册资本：无需验资 ［已认证］	东莞市虎门格外服饰商行	*	gewaifs	2018-03-26	联系人：李峰	成立时间：2012年08月16日 ［已认证］
alibaba	经营范围：一般经营项目:服饰批发零售 ［已认证］	注册地址：中国广东深圳宝安区沙井街道振兴路523号                                    查看地图	东莞 童装	https://shop1446137447374.1688.com/page/creditdetail.htm	注册资本：无需验资 ［已认证］	深圳市宝安区沙井晓依伊服饰批发商行	17051179755	shop1446137447374	2018-03-26	联系人：何雄芳	成立时间：2015年10月28日 ［已认证］
alibaba	经营范围：一般经营项目：批发、零售：服装。 许可经营项目：无。（一般经营项目可以自主经营；许可经营项目凭批准文件、证件经营）(依法须经批准的项目，经相关部门批准后方可开展.. ［已认证］	注册地址：中国广东东莞厚街镇南五村岭祥街六巷5号                                    查看地图	东莞 童装	https://shehuafaalibaba.1688.com/page/creditdetail.htm	注册资本：无需验资 ［已认证］	东莞市厚街深华发服装经营部	13712720012	shehuafaalibaba	2018-03-26	联系人：万百强	成立时间：2013年08月02日 ［已认证］
alibaba	注册资本：RMB 0 万元	注册地址：大朗镇洋乌村洋宝街73号二楼                                    查看地图	东莞 童装	https://yonglongbaby.1688.com/page/creditdetail.htm	成立时间：2016-12-22	东莞市大朗永龙宝贝童装厂	13433050378	yonglongbaby	2018-03-26	联系人：罗宇清	企业名称：东莞市大朗永龙宝贝童装厂 ［已认证］
alibaba	经营范围：销售：服装。 (依法须经批准的项目，经相关部门批准后方可开展经营活动)〓 ［已认证］	注册地址：中国广东东莞虎门镇黄金洲天安大厦四楼A418号铺位                                    查看地图	东莞 童装	https://xjxtz.1688.com/page/creditdetail.htm	注册资本：无需验资 ［已认证］	东莞市虎门小吉星童装贸易部	13751216058	xjxtz	2018-03-26	联系人：张明辉	成立时间：2011年06月03日 ［已认证］
alibaba	注册资本：RMB 0 万元	注册地址：宝安区新安街道33区东方明工业城B栋306                                    查看地图	东莞 童装	https://shop1411663648539.1688.com/page/creditdetail.htm	成立时间：2014-09-17	深圳市宝安区新安洪骏制衣厂	13189741125	shop1411663648539	2018-03-26	联系人：莫世岳	企业名称：深圳市宝安区新安洪骏制衣厂 ［已认证］
alibaba	经营范围：批发、零售：服装。 ［已认证］	注册地址：中国广东东莞虎门镇大莹东方国际服装商贸城四楼G408号铺位                                    查看地图	东莞 童装	https://cnjpcom.1688.com/page/creditdetail.htm	注册资本：无需验资 ［已认证］	东莞市虎门张庆生服装店	13712542288	cnjpcom	2018-03-26	联系人：张庆生	成立时间：2012年03月30日 ［已认证］
alibaba	经营范围：一般经营项目：   服装的批发零售许可经营项目：   服装的生产加工 ［已认证］	注册地址：中国广东深圳龙岗区龙岗街道龙东社区南通道利好工业园七栋四楼                                    查看地图	东莞 童装	https://shop1431622328148.1688.com/page/creditdetail.htm	注册资本：无需验资 ［已认证］	深圳市龙岗区万冠龙娇服装厂	13265032553	shop1431622328148	2018-03-26	联系人：张威龙	成立时间：2015年05月08日 ［已认证］
alibaba	经营范围：产销：服装、运动用品。 ［已认证］	注册地址：中国广东东莞茶山镇茶山村吉街工业区                                    查看地图	东莞 童装	https://shop1467221020957.1688.com/page/creditdetail.htm	注册资本：无需验资 ［已认证］	东莞市茶山豪林服饰厂	固话：0769 - 83002193	shop1467221020957	2018-03-26	联系人：黄崇源	成立时间：2016年06月20日 ［已认证］
alibaba	经营范围：销售：服装、鞋帽。 ［已认证］	注册地址：中国广东东莞虎门镇富民个体商场东区A303号铺位                                    查看地图	东莞 童装	https://jinhudie.1688.com/page/creditdetail.htm	注册资本：无需验资 ［已认证］	东莞市虎门金蝴蝶服装店	13712190260	jinhudie	2018-03-26	联系人：王惠明	成立时间：2011年03月03日 ［已认证］
alibaba	经营范围：零售：毛衣、服装。 ［已认证］	注册地址：中国广东东莞大朗镇黎贝岭村聚新四路183号尚美汇大厦四楼C区                                    查看地图	东莞 童装	https://weidongtz.1688.com/page/creditdetail.htm	注册资本：无需验资 ［已认证］	东莞市大朗韦东毛衣店	13790599596	weidongtz	2018-03-26	联系人：王桂凤	成立时间：2012年09月21日 ［已认证］
alibaba	经营范围：批发、零售：服装、箱包、首饰。 ［已认证］	注册地址：中国广东东莞樟木头镇樟罗社区凹芝头村四巷4号一楼                                    查看地图	东莞 童装	https://shop1466049507409.1688.com/page/creditdetail.htm	注册资本：人民币10万元 ［已认证］	东莞市鑫槿贸易有限公司	13527928855	shop1466049507409	2018-03-26	联系人：吴东淑	成立时间：2016年06月08日 ［已认证］
alibaba	经营范围：加工、生产、销售：毛织品、服饰。 ［已认证］	注册地址：中国广东东莞大朗镇大井头社区富贵中区152号                                    查看地图	东莞 童装	https://shop1410453670661.1688.com/page/creditdetail.htm	注册资本：无需验资 ［已认证］	东莞市大朗逸兴毛织厂	13527929993	shop1410453670661	2018-03-26	联系人：杨宁	成立时间：2014年08月12日 ［已认证］
alibaba	注册资本：RMB 0 万元	注册地址：龙华新区龙华街道望成路玉翠新村A区95栋101                                    查看地图	东莞 童装	https://myz6688.1688.com/page/creditdetail.htm	成立时间：2016-12-29	深圳市龙华新区美壹站服装商行	17303031624	myz6688	2018-03-26	联系人：郑灿	企业名称：深圳市龙华新区美壹站服装商行 ［已认证］
alibaba	经营范围：生产、加工、销售：服装。 ［已认证］	注册地址：中国广东东莞虎门镇龙眼村一路40号A栋四楼401B                                    查看地图	东莞 童装	https://shop1459184654063.1688.com/page/creditdetail.htm	注册资本：人民币100万元 ［已认证］	东莞市思比诺服装有限公司	13533784977	shop1459184654063	2018-03-26	联系人：林震华	成立时间：2015年10月29日 ［已认证］
alibaba	经营范围：产销：服饰、服装、鞋、帽、袜、饰品、箱包。 (依法须经批准的项目，经相关部门批准后方可开展经营活动)〓 ［已认证］	注册地址：中国广东东莞虎门镇东风社区沙埗头小组建业路1号4楼402                                    查看地图	东莞 童装	https://theding.1688.com/page/creditdetail.htm	注册资本：人民币100万元 ［已认证］	东莞市与丁服饰有限公司	13532996008	theding	2018-03-26	联系人：吴彬铭	成立时间：2015年01月13日 ［已认证］
alibaba	经营范围：一般经营项目:服装销售。 许可经营项目:服装生产、加工。 ［已认证］	注册地址：中国广东深圳南山区西丽街道官龙村旺堂工业区6栋2楼                                    查看地图	东莞 童装	https://shop1457110720700.1688.com/page/creditdetail.htm	注册资本：无需验资 ［已认证］	深圳市南山区莱衣枫服装厂	15986619710	shop1457110720700	2018-03-26	联系人：何科霖	成立时间：2016年03月01日 ［已认证］
alibaba	经营范围：销售：服装。 ［已认证］	注册地址：中国广东东莞万江街道蚬涌社区梅树墩向阳路二巷1号商铺                                    查看地图	东莞 童装	https://shop1467220859426.1688.com/page/creditdetail.htm	注册资本：无需验资 ［已认证］	东莞市万江衫舞飞扬服装贸易商行	13038801332	shop1467220859426	2018-03-26	联系人：谭国龙	成立时间：2016年06月21日 ［已认证］
alibaba	经营范围：产销：毛织品。(依法须经批准的项目，经相关部门批准后方可开展经营活动)〓 ［已认证］	注册地址：中国广东东莞大朗镇长塘社区大井公205号                                    查看地图	东莞 童装	https://ameimaozhi.1688.com/page/creditdetail.htm	注册资本：无需验资 ［已认证］	东莞市大朗阿美毛织加工厂	13713065928	ameimaozhi	2018-03-26	联系人：黄美兰	成立时间：2015年04月02日 ［已认证］
alibaba	经营范围：产销：服装。 ［已认证］	注册地址：中国广东东莞虎门镇赤岗社区翠湖路洪隆工业园2楼B区                                    查看地图	东莞 童装	https://dgzihao.1688.com/page/creditdetail.htm	注册资本：人民币10万元 ［已认证］	东莞市紫皓服装有限公司	15812848850	dgzihao	2018-03-26	联系人：梁紫皓	成立时间：2010年10月15日 ［已认证］
alibaba	注册资本：RMB 0 万元	注册地址：大朗镇求富路社区三区110号                                    查看地图	东莞 童装	https://wakakatz.1688.com/page/creditdetail.htm	成立时间：2017-03-15	东莞市大朗哇咔咔童装店	13480885660	wakakatz	2018-03-26	联系人：陈飞	企业名称：东莞市大朗哇咔咔童装店 ［已认证］
